n,k,t,check_bits,percent_correction,array_size,ber,hdm_ber,block_count,block_fail_prob,array_fail_prob,maes_ent, maes_ent_rate, dodis_ent, dodis_ent_rate, total_maes_ent, total_dodis_ent
127,29,21,98,16.54%,6144,0.0500,0.0101, 48,0.000000000000,0.000000000000,26.1000, 0.0034,26.1000,0.0034,1002.24,1002.24
127,29,21,98,16.54%,6144,0.0600,0.0120, 48,0.000000000000,0.000000000000,26.1000, 0.0034,26.1000,0.0034,1002.24,1002.24
127,29,21,98,16.54%,6144,0.0700,0.0142, 48,0.000000000000,0.000000000000,26.1000, 0.0034,26.1000,0.0034,1002.24,1002.24
127,29,21,98,16.54%,6144,0.0800,0.0161, 48,0.000000000000,0.000000000000,26.1000, 0.0034,26.1000,0.0034,1002.24,1002.24
127,29,21,98,16.54%,6144,0.0900,0.0181, 48,0.000000000000,0.000000000000,26.1000, 0.0034,26.1000,0.0034,1002.24,1002.24
127,29,21,98,16.54%,6144,0.1000,0.0200, 48,0.000000000000,0.000000000001,26.1000, 0.0034,26.1000,0.0034,1002.24,1002.24
127,29,21,98,16.54%,6144,0.1100,0.0221, 48,0.000000000000,0.000000000005,26.1000, 0.0034,26.1000,0.0034,1002.24,1002.24
127,29,21,98,16.54%,6144,0.1200,0.0241, 48,0.000000000001,0.000000000026,26.1000, 0.0034,26.1000,0.0034,1002.24,1002.24
127,29,21,98,16.54%,6144,0.1300,0.0260, 48,0.000000000002,0.000000000118,26.1000, 0.0034,26.1000,0.0034,1002.24,1002.24
127,29,21,98,16.54%,6144,0.1400,0.0282, 48,0.000000000011,0.000000000531,26.1000, 0.0034,26.1000,0.0034,1002.24,1002.24
127,29,21,98,16.54%,6144,0.1500,0.0301, 48,0.000000000040,0.000000001901,26.1000, 0.0034,26.1000,0.0034,1002.24,1002.24
127,29,21,98,16.54%,6144,0.1600,0.0321, 48,0.000000000129,0.000000006197,26.1000, 0.0034,26.1000,0.0034,1002.24,1002.24
127,22,23,105,18.11%,6144,0.0100,0.0021, 48,0.000000000000,0.000000000000,19.8000, 0.0026,19.8000,0.0026,760.32,760.32
127,22,23,105,18.11%,6144,0.0200,0.0041, 48,0.000000000000,0.000000000000,19.8000, 0.0026,19.8000,0.0026,760.32,760.32
127,22,23,105,18.11%,6144,0.0300,0.0060, 48,0.000000000000,0.000000000000,19.8000, 0.0026,19.8000,0.0026,760.32,760.32
127,22,23,105,18.11%,6144,0.0400,0.0081, 48,0.000000000000,0.000000000000,19.8000, 0.0026,19.8000,0.0026,760.32,760.32
127,22,23,105,18.11%,6144,0.0500,0.0101, 48,0.000000000000,0.000000000000,19.8000, 0.0026,19.8000,0.0026,760.32,760.32
127,22,23,105,18.11%,6144,0.0600,0.0120, 48,0.000000000000,0.000000000000,19.8000, 0.0026,19.8000,0.0026,760.32,760.32
127,22,23,105,18.11%,6144,0.0700,0.0142, 48,0.000000000000,0.000000000000,19.8000, 0.0026,19.8000,0.0026,760.32,760.32
127,22,23,105,18.11%,6144,0.0800,0.0161, 48,0.000000000000,0.000000000000,19.8000, 0.0026,19.8000,0.0026,760.32,760.32
127,22,23,105,18.11%,6144,0.0900,0.0181, 48,0.000000000000,0.000000000000,19.8000, 0.0026,19.8000,0.0026,760.32,760.32
127,22,23,105,18.11%,6144,0.1000,0.0200, 48,0.000000000000,0.000000000000,19.8000, 0.0026,19.8000,0.0026,760.32,760.32
127,22,23,105,18.11%,6144,0.1100,0.0221, 48,0.000000000000,0.000000000000,19.8000, 0.0026,19.8000,0.0026,760.32,760.32
127,22,23,105,18.11%,6144,0.1200,0.0241, 48,0.000000000000,0.000000000000,19.8000, 0.0026,19.8000,0.0026,760.32,760.32
127,22,23,105,18.11%,6144,0.1300,0.0260, 48,0.000000000000,0.000000000002,19.8000, 0.0026,19.8000,0.0026,760.32,760.32
127,22,23,105,18.11%,6144,0.1400,0.0282, 48,0.000000000000,0.000000000009,19.8000, 0.0026,19.8000,0.0026,760.32,760.32
127,22,23,105,18.11%,6144,0.1500,0.0301, 48,0.000000000001,0.000000000036,19.8000, 0.0026,19.8000,0.0026,760.32,760.32
127,22,23,105,18.11%,6144,0.1600,0.0321, 48,0.000000000003,0.000000000132,19.8000, 0.0026,19.8000,0.0026,760.32,760.32
127,15,27,112,21.26%,6144,0.0100,0.0021, 48,0.000000000000,0.000000000000,13.5000, 0.0018,13.5000,0.0018,518.40,518.40
127,15,27,112,21.26%,6144,0.0200,0.0041, 48,0.000000000000,0.000000000000,13.5000, 0.0018,13.5000,0.0018,518.40,518.40
127,15,27,112,21.26%,6144,0.0300,0.0060, 48,0.000000000000,0.000000000000,13.5000, 0.0018,13.5000,0.0018,518.40,518.40
127,15,27,112,21.26%,6144,0.0400,0.0081, 48,0.000000000000,0.000000000000,13.5000, 0.0018,13.5000,0.0018,518.40,518.40
127,15,27,112,21.26%,6144,0.0500,0.0101, 48,0.000000000000,0.000000000000,13.5000, 0.0018,13.5000,0.0018,518.40,518.40
127,15,27,112,21.26%,6144,0.0600,0.0120, 48,0.000000000000,0.000000000000,13.5000, 0.0018,13.5000,0.0018,518.40,518.40
127,15,27,112,21.26%,6144,0.0700,0.0142, 48,0.000000000000,0.000000000000,13.5000, 0.0018,13.5000,0.0018,518.40,518.40
127,15,27,112,21.26%,6144,0.0800,0.0161, 48,0.000000000000,0.000000000000,13.5000, 0.0018,13.5000,0.0018,518.40,518.40
127,15,27,112,21.26%,6144,0.0900,0.0181, 48,0.000000000000,0.000000000000,13.5000, 0.0018,13.5000,0.0018,518.40,518.40
127,15,27,112,21.26%,6144,0.1000,0.0200, 48,0.000000000000,0.000000000000,13.5000, 0.0018,13.5000,0.0018,518.40,518.40
127,15,27,112,21.26%,6144,0.1100,0.0221, 48,0.000000000000,0.000000000000,13.5000, 0.0018,13.5000,0.0018,518.40,518.40
127,15,27,112,21.26%,6144,0.1200,0.0241, 48,0.000000000000,0.000000000000,13.5000, 0.0018,13.5000,0.0018,518.40,518.40
127,15,27,112,21.26%,6144,0.1300,0.0260, 48,0.000000000000,0.000000000000,13.5000, 0.0018,13.5000,0.0018,518.40,518.40
127,15,27,112,21.26%,6144,0.1400,0.0282, 48,0.000000000000,0.000000000000,13.5000, 0.0018,13.5000,0.0018,518.40,518.40
127,15,27,112,21.26%,6144,0.1500,0.0301, 48,0.000000000000,0.000000000000,13.5000, 0.0018,13.5000,0.0018,518.40,518.40
127,15,27,112,21.26%,6144,0.1600,0.0321, 48,0.000000000000,0.000000000000,13.5000, 0.0018,13.5000,0.0018,518.40,518.40
127,8,31,119,24.41%,6144,0.0100,0.0021, 48,0.000000000000,0.000000000000,7.2000, 0.0009,7.2000,0.0009,276.48,276.48
127,8,31,119,24.41%,6144,0.0200,0.0041, 48,0.000000000000,0.000000000000,7.2000, 0.0009,7.2000,0.0009,276.48,276.48
127,8,31,119,24.41%,6144,0.0300,0.0060, 48,0.000000000000,0.000000000000,7.2000, 0.0009,7.2000,0.0009,276.48,276.48
127,8,31,119,24.41%,6144,0.0400,0.0081, 48,0.000000000000,0.000000000000,7.2000, 0.0009,7.2000,0.0009,276.48,276.48
127,8,31,119,24.41%,6144,0.0500,0.0101, 48,0.000000000000,0.000000000000,7.2000, 0.0009,7.2000,0.0009,276.48,276.48
127,8,31,119,24.41%,6144,0.0600,0.0120, 48,0.000000000000,0.000000000000,7.2000, 0.0009,7.2000,0.0009,276.48,276.48
127,8,31,119,24.41%,6144,0.0700,0.0142, 48,0.000000000000,0.000000000000,7.2000, 0.0009,7.2000,0.0009,276.48,276.48
127,8,31,119,24.41%,6144,0.0800,0.0161, 48,0.000000000000,0.000000000000,7.2000, 0.0009,7.2000,0.0009,276.48,276.48
127,8,31,119,24.41%,6144,0.0900,0.0181, 48,0.000000000000,0.000000000000,7.2000, 0.0009,7.2000,0.0009,276.48,276.48
127,8,31,119,24.41%,6144,0.1000,0.0200, 48,0.000000000000,0.000000000000,7.2000, 0.0009,7.2000,0.0009,276.48,276.48
127,8,31,119,24.41%,6144,0.1100,0.0221, 48,0.000000000000,0.000000000000,7.2000, 0.0009,7.2000,0.0009,276.48,276.48
127,8,31,119,24.41%,6144,0.1200,0.0241, 48,0.000000000000,0.000000000000,7.2000, 0.0009,7.2000,0.0009,276.48,276.48
127,8,31,119,24.41%,6144,0.1300,0.0260, 48,0.000000000000,0.000000000000,7.2000, 0.0009,7.2000,0.0009,276.48,276.48
127,8,31,119,24.41%,6144,0.1400,0.0282, 48,0.000000000000,0.000000000000,7.2000, 0.0009,7.2000,0.0009,276.48,276.48
127,8,31,119,24.41%,6144,0.1500,0.0301, 48,0.000000000000,0.000000000000,7.2000, 0.0009,7.2000,0.0009,276.48,276.48
127,8,31,119,24.41%,6144,0.1600,0.0321, 48,0.000000000000,0.000000000000,7.2000, 0.0009,7.2000,0.0009,276.48,276.48
255,247,1,8,0.39%,6144,0.0100,0.0021, 24,0.102272670558,0.924929947801,222.3000, 0.0289,222.3000,0.0289,4268.16,4268.16
255,247,1,8,0.39%,6144,0.0200,0.0041, 24,0.278097039943,0.999598679133,222.3000, 0.0289,222.3000,0.0289,4268.16,4268.16
255,247,1,8,0.39%,6144,0.0300,0.0060, 24,0.454567775724,0.999999519405,222.3000, 0.0289,222.3000,0.0289,4268.16,4268.16
255,247,1,8,0.39%,6144,0.0400,0.0081, 24,0.615109159705,0.999999999888,222.3000, 0.0289,222.3000,0.0289,4268.16,4268.16
255,247,1,8,0.39%,6144,0.0500,0.0101, 24,0.728970063245,1.000000000000,222.3000, 0.0289,222.3000,0.0289,4268.16,4268.16
255,247,1,8,0.39%,6144,0.0600,0.0120, 24,0.813032469741,1.000000000000,222.3000, 0.0289,222.3000,0.0289,4268.16,4268.16
255,247,1,8,0.39%,6144,0.0700,0.0142, 24,0.877182184598,1.000000000000,222.3000, 0.0289,222.3000,0.0289,4268.16,4268.16
255,247,1,8,0.39%,6144,0.0800,0.0161, 24,0.917773975719,1.000000000000,222.3000, 0.0289,222.3000,0.0289,4268.16,4268.16
255,247,1,8,0.39%,6144,0.0900,0.0181, 24,0.945526932045,1.000000000000,222.3000, 0.0289,222.3000,0.0289,4268.16,4268.16
255,247,1,8,0.39%,6144,0.1000,0.0200, 24,0.964232999459,1.000000000000,222.3000, 0.0289,222.3000,0.0289,4268.16,4268.16
255,247,1,8,0.39%,6144,0.1100,0.0221, 24,0.977519330190,1.000000000000,222.3000, 0.0289,222.3000,0.0289,4268.16,4268.16
255,247,1,8,0.39%,6144,0.1200,0.0241, 24,0.985457676192,1.000000000000,222.3000, 0.0289,222.3000,0.0289,4268.16,4268.16
255,247,1,8,0.39%,6144,0.1300,0.0260, 24,0.990648051351,1.000000000000,222.3000, 0.0289,222.3000,0.0289,4268.16,4268.16
255,247,1,8,0.39%,6144,0.1400,0.0282, 24,0.994237450906,1.000000000000,222.3000, 0.0289,222.3000,0.0289,4268.16,4268.16
255,247,1,8,0.39%,6144,0.1500,0.0301, 24,0.996332630926,1.000000000000,222.3000, 0.0289,222.3000,0.0289,4268.16,4268.16
255,247,1,8,0.39%,6144,0.1600,0.0321, 24,0.997676108844,1.000000000000,222.3000, 0.0289,222.3000,0.0289,4268.16,4268.16
255,239,2,16,0.78%,6144,0.0100,0.0021, 24,0.017433620865,0.344329580415,215.1000, 0.0280,215.1000,0.0280,4129.92,4129.92
255,239,2,16,0.78%,6144,0.0200,0.0041, 24,0.086970592912,0.887375111225,215.1000, 0.0280,215.1000,0.0280,4129.92,4129.92
255,239,2,16,0.78%,6144,0.0300,0.0060, 24,0.199794824716,0.995248480238,215.1000, 0.0280,215.1000,0.0280,4129.92,4129.92
255,239,2,16,0.78%,6144,0.0400,0.0081, 24,0.343749091081,0.999959292163,215.1000, 0.0280,215.1000,0.0280,4129.92,4129.92
255,239,2,16,0.78%,6144,0.0500,0.0101, 24,0.475566516678,0.999999812686,215.1000, 0.0280,215.1000,0.0280,4129.92,4129.92
255,239,2,16,0.78%,6144,0.0600,0.0120, 24,0.594010141175,0.999999999598,215.1000, 0.0280,215.1000,0.0280,4129.92,4129.92
255,239,2,16,0.78%,6144,0.0700,0.0142, 24,0.701191065679,1.000000000000,215.1000, 0.0280,215.1000,0.0280,4129.92,4129.92
255,239,2,16,0.78%,6144,0.0800,0.0161, 24,0.779792204858,1.000000000000,215.1000, 0.0280,215.1000,0.0280,4129.92,4129.92
255,239,2,16,0.78%,6144,0.0900,0.0181, 24,0.840605702090,1.000000000000,215.1000, 0.0280,215.1000,0.0280,4129.92,4129.92
255,239,2,16,0.78%,6144,0.1000,0.0200, 24,0.886382927794,1.000000000000,215.1000, 0.0280,215.1000,0.0280,4129.92,4129.92
255,239,2,16,0.78%,6144,0.1100,0.0221, 24,0.922434159669,1.000000000000,215.1000, 0.0280,215.1000,0.0280,4129.92,4129.92
255,239,2,16,0.78%,6144,0.1200,0.0241, 24,0.946120746660,1.000000000000,215.1000, 0.0280,215.1000,0.0280,4129.92,4129.92
255,239,2,16,0.78%,6144,0.1300,0.0260, 24,0.962953327161,1.000000000000,215.1000, 0.0280,215.1000,0.0280,4129.92,4129.92
255,239,2,16,0.78%,6144,0.1400,0.0282, 24,0.975561302098,1.000000000000,215.1000, 0.0280,215.1000,0.0280,4129.92,4129.92
255,239,2,16,0.78%,6144,0.1500,0.0301, 24,0.983494669109,1.000000000000,215.1000, 0.0280,215.1000,0.0280,4129.92,4129.92
255,239,2,16,0.78%,6144,0.1600,0.0321, 24,0.988934386604,1.000000000000,215.1000, 0.0280,215.1000,0.0280,4129.92,4129.92
255,231,3,24,1.18%,6144,0.0100,0.0021, 24,0.002262869251,0.052918759080,207.9000, 0.0271,207.9000,0.0271,3991.68,3991.68
255,231,3,24,1.18%,6144,0.0200,0.0041, 24,0.021116979714,0.400845139032,207.9000, 0.0271,207.9000,0.0271,3991.68,3991.68
255,231,3,24,1.18%,6144,0.0300,0.0060, 24,0.069620183900,0.823051566180,207.9000, 0.0271,207.9000,0.0271,3991.68,3991.68
255,231,3,24,1.18%,6144,0.0400,0.0081, 24,0.155984904007,0.982923252893,207.9000, 0.0271,207.9000,0.0271,3991.68,3991.68
255,231,3,24,1.18%,6144,0.0500,0.0101, 24,0.257716684854,0.999217160432,207.9000, 0.0271,207.9000,0.0271,3991.68,3991.68
255,231,3,24,1.18%,6144,0.0600,0.0120, 24,0.368829688929,0.999984022181,207.9000, 0.0271,207.9000,0.0271,3991.68,3991.68
255,231,3,24,1.18%,6144,0.0700,0.0142, 24,0.488008493531,0.999999894730,207.9000, 0.0271,207.9000,0.0271,3991.68,3991.68
255,231,3,24,1.18%,6144,0.0800,0.0161, 24,0.589219863266,0.999999999467,207.9000, 0.0271,207.9000,0.0271,3991.68,3991.68
255,231,3,24,1.18%,6144,0.0900,0.0181, 24,0.677806492143,0.999999999998,207.9000, 0.0271,207.9000,0.0271,3991.68,3991.68
255,231,3,24,1.18%,6144,0.1000,0.0200, 24,0.752262550218,1.000000000000,207.9000, 0.0271,207.9000,0.0271,3991.68,3991.68
255,231,3,24,1.18%,6144,0.1100,0.0221, 24,0.817276006802,1.000000000000,207.9000, 0.0271,207.9000,0.0271,3991.68,3991.68
255,231,3,24,1.18%,6144,0.1200,0.0241, 24,0.864236602264,1.000000000000,207.9000, 0.0271,207.9000,0.0271,3991.68,3991.68
255,231,3,24,1.18%,6144,0.1300,0.0260, 24,0.900504439282,1.000000000000,207.9000, 0.0271,207.9000,0.0271,3991.68,3991.68
255,231,3,24,1.18%,6144,0.1400,0.0282, 24,0.929927608289,1.000000000000,207.9000, 0.0271,207.9000,0.0271,3991.68,3991.68
255,231,3,24,1.18%,6144,0.1500,0.0301, 24,0.949882720634,1.000000000000,207.9000, 0.0271,207.9000,0.0271,3991.68,3991.68
255,231,3,24,1.18%,6144,0.1600,0.0321, 24,0.964513323988,1.000000000000,207.9000, 0.0271,207.9000,0.0271,3991.68,3991.68
255,223,4,32,1.57%,6144,0.0100,0.0021, 24,0.000236308238,0.005656012108,200.7000, 0.0261,200.7000,0.0261,3853.44,3853.44
255,223,4,32,1.57%,6144,0.0200,0.0041, 24,0.004166588999,0.095349901952,200.7000, 0.0261,200.7000,0.0261,3853.44,3853.44
255,223,4,32,1.57%,6144,0.0300,0.0060, 24,0.019933416626,0.383214778986,200.7000, 0.0261,200.7000,0.0261,3853.44,3853.44
255,223,4,32,1.57%,6144,0.0400,0.0081, 24,0.058929244460,0.767225896534,200.7000, 0.0261,200.7000,0.0261,3853.44,3853.44
255,223,4,32,1.57%,6144,0.0500,0.0101, 24,0.117808522555,0.950624831656,200.7000, 0.0261,200.7000,0.0261,3853.44,3853.44
255,223,4,32,1.57%,6144,0.0600,0.0120, 24,0.195882198258,0.994658389197,200.7000, 0.0261,200.7000,0.0261,3853.44,3853.44
255,223,4,32,1.57%,6144,0.0700,0.0142, 24,0.295098855435,0.999773495321,200.7000, 0.0261,200.7000,0.0261,3853.44,3853.44
255,223,4,32,1.57%,6144,0.0800,0.0161, 24,0.392594603629,0.999993639555,200.7000, 0.0261,200.7000,0.0261,3853.44,3853.44
255,223,4,32,1.57%,6144,0.0900,0.0181, 24,0.489101888271,0.999999899995,200.7000, 0.0261,200.7000,0.0261,3853.44,3853.44
255,223,4,32,1.57%,6144,0.1000,0.0200, 24,0.579650225715,0.999999999074,200.7000, 0.0261,200.7000,0.0261,3853.44,3853.44
255,223,4,32,1.57%,6144,0.1100,0.0221, 24,0.667310119025,0.999999999997,200.7000, 0.0261,200.7000,0.0261,3853.44,3853.44
255,223,4,32,1.57%,6144,0.1200,0.0241, 24,0.736903753306,1.000000000000,200.7000, 0.0261,200.7000,0.0261,3853.44,3853.44
255,223,4,32,1.57%,6144,0.1300,0.0260, 24,0.795309788576,1.000000000000,200.7000, 0.0261,200.7000,0.0261,3853.44,3853.44
255,223,4,32,1.57%,6144,0.1400,0.0282, 24,0.846631405171,1.000000000000,200.7000, 0.0261,200.7000,0.0261,3853.44,3853.44
255,223,4,32,1.57%,6144,0.1500,0.0301, 24,0.884142284408,1.000000000000,200.7000, 0.0261,200.7000,0.0261,3853.44,3853.44
255,223,4,32,1.57%,6144,0.1600,0.0321, 24,0.913548163717,1.000000000000,200.7000, 0.0261,200.7000,0.0261,3853.44,3853.44
255,215,5,40,1.96%,6144,0.0100,0.0021, 24,0.000020595676,0.000494179167,193.5000, 0.0252,193.5000,0.0252,3715.20,3715.20
255,215,5,40,1.96%,6144,0.0200,0.0041, 24,0.000690082977,0.016431218991,193.5000, 0.0252,193.5000,0.0252,3715.20,3715.20
255,215,5,40,1.96%,6144,0.0300,0.0060, 24,0.004821544752,0.109522053200,193.5000, 0.0252,193.5000,0.0252,3715.20,3715.20
255,215,5,40,1.96%,6144,0.0400,0.0081, 24,0.018953907166,0.368249056390,193.5000, 0.0252,193.5000,0.0252,3715.20,3715.20
255,215,5,40,1.96%,6144,0.0500,0.0101, 24,0.046211981230,0.678748840844,193.5000, 0.0252,193.5000,0.0252,3715.20,3715.20
255,215,5,40,1.96%,6144,0.0600,0.0120, 24,0.090039473654,0.896117766672,193.5000, 0.0252,193.5000,0.0252,3715.20,3715.20
255,215,5,40,1.96%,6144,0.0700,0.0142, 24,0.156001356109,0.982931240013,193.5000, 0.0252,193.5000,0.0252,3715.20,3715.20
255,215,5,40,1.96%,6144,0.0800,0.0161, 24,0.230942293398,0.998167625310,193.5000, 0.0252,193.5000,0.0252,3715.20,3715.20
255,215,5,40,1.96%,6144,0.0900,0.0181, 24,0.314810525152,0.999885328262,193.5000, 0.0252,193.5000,0.0252,3715.20,3715.20
255,215,5,40,1.96%,6144,0.1000,0.0200, 24,0.402634437826,0.999995736519,193.5000, 0.0252,193.5000,0.0252,3715.20,3715.20
255,215,5,40,1.96%,6144,0.1100,0.0221, 24,0.496896152807,0.999999930851,193.5000, 0.0252,193.5000,0.0252,3715.20,3715.20
255,215,5,40,1.96%,6144,0.1200,0.0241, 24,0.579126546064,0.999999999046,193.5000, 0.0252,193.5000,0.0252,3715.20,3715.20
255,215,5,40,1.96%,6144,0.1300,0.0260, 24,0.654112690571,0.999999999991,193.5000, 0.0252,193.5000,0.0252,3715.20,3715.20
255,215,5,40,1.96%,6144,0.1400,0.0282, 24,0.725480139788,1.000000000000,193.5000, 0.0252,193.5000,0.0252,3715.20,3715.20
255,215,5,40,1.96%,6144,0.1500,0.0301, 24,0.781686934310,1.000000000000,193.5000, 0.0252,193.5000,0.0252,3715.20,3715.20
255,215,5,40,1.96%,6144,0.1600,0.0321, 24,0.828797052907,1.000000000000,193.5000, 0.0252,193.5000,0.0252,3715.20,3715.20
255,207,6,48,2.35%,6144,0.0100,0.0021, 24,0.000001537724,0.000036904720,186.3000, 0.0243,186.3000,0.0243,3576.96,3576.96
255,207,6,48,2.35%,6144,0.0200,0.0041, 24,0.000098260712,0.002355594192,186.3000, 0.0243,186.3000,0.0243,3576.96,3576.96
255,207,6,48,2.35%,6144,0.0300,0.0060, 24,0.001006665246,0.023882328306,186.3000, 0.0243,186.3000,0.0243,3576.96,3576.96
255,207,6,48,2.35%,6144,0.0400,0.0081, 24,0.005287685851,0.119478702462,186.3000, 0.0243,186.3000,0.0243,3576.96,3576.96
255,207,6,48,2.35%,6144,0.0500,0.0101, 24,0.015801305176,0.317681990567,186.3000, 0.0243,186.3000,0.0243,3576.96,3576.96
255,207,6,48,2.35%,6144,0.0600,0.0120, 24,0.036275321947,0.588024374279,186.3000, 0.0243,186.3000,0.0243,3576.96,3576.96
255,207,6,48,2.35%,6144,0.0700,0.0142, 24,0.072754132226,0.836815930943,186.3000, 0.0243,186.3000,0.0243,3576.96,3576.96
255,207,6,48,2.35%,6144,0.0800,0.0161, 24,0.120633644978,0.954283151258,186.3000, 0.0243,186.3000,0.0243,3576.96,3576.96
255,207,6,48,2.35%,6144,0.0900,0.0181, 24,0.181195813660,0.991752519328,186.3000, 0.0243,186.3000,0.0243,3576.96,3576.96
255,207,6,48,2.35%,6144,0.1000,0.0200, 24,0.251960810035,0.999057710330,186.3000, 0.0243,186.3000,0.0243,3576.96,3576.96
255,207,6,48,2.35%,6144,0.1100,0.0221, 24,0.336163938776,0.999946363531,186.3000, 0.0243,186.3000,0.0243,3576.96,3576.96
255,207,6,48,2.35%,6144,0.1200,0.0241, 24,0.416858459898,0.999997609022,186.3000, 0.0243,186.3000,0.0243,3576.96,3576.96
255,207,6,48,2.35%,6144,0.1300,0.0260, 24,0.496807545733,0.999999930559,186.3000, 0.0243,186.3000,0.0243,3576.96,3576.96
255,207,6,48,2.35%,6144,0.1400,0.0282, 24,0.579223448340,0.999999999051,186.3000, 0.0243,186.3000,0.0243,3576.96,3576.96
255,207,6,48,2.35%,6144,0.1500,0.0301, 24,0.649154631854,0.999999999988,186.3000, 0.0243,186.3000,0.0243,3576.96,3576.96
255,207,6,48,2.35%,6144,0.1600,0.0321, 24,0.711819523414,1.000000000000,186.3000, 0.0243,186.3000,0.0243,3576.96,3576.96
255,199,7,56,2.75%,6144,0.0100,0.0021, 24,0.000000100284,0.000002406822,179.1000, 0.0233,179.1000,0.0233,3438.72,3438.72
255,199,7,56,2.75%,6144,0.0200,0.0041, 24,0.000012250076,0.000293960406,179.1000, 0.0233,179.1000,0.0233,3438.72,3438.72
255,199,7,56,2.75%,6144,0.0300,0.0060, 24,0.000184506017,0.004418761392,179.1000, 0.0233,179.1000,0.0233,3438.72,3438.72
255,199,7,56,2.75%,6144,0.0400,0.0081, 24,0.001299115000,0.030717362403,179.1000, 0.0233,179.1000,0.0233,3438.72,3438.72
255,199,7,56,2.75%,6144,0.0500,0.0101, 24,0.004773917172,0.108498687159,179.1000, 0.0233,179.1000,0.0233,3438.72,3438.72
255,199,7,56,2.75%,6144,0.0600,0.0120, 24,0.012960229941,0.268807645900,179.1000, 0.0233,179.1000,0.0233,3438.72,3438.72
255,199,7,56,2.75%,6144,0.0700,0.0142, 24,0.030220473155,0.521202058957,179.1000, 0.0233,179.1000,0.0233,3438.72,3438.72
255,199,7,56,2.75%,6144,0.0800,0.0161, 24,0.056372307575,0.751563008752,179.1000, 0.0233,179.1000,0.0233,3438.72,3438.72
